date,equity
2016-08-30,1.0
2016-08-31,1.0
2016-09-01,1.0
2016-09-02,1.0
2016-09-06,1.0
2016-09-07,1.0
2016-09-08,1.0
2016-09-09,1.0
2016-09-12,1.0
2016-09-14,1.0
2016-09-15,1.0
2016-09-16,1.0
2016-09-19,1.0
2016-09-20,1.0
2016-09-21,1.0
2016-09-22,1.0
2016-09-23,1.0
2016-09-26,1.0
2016-09-27,1.0
2016-09-28,1.0
2016-09-29,1.0
2016-09-30,0.995813774
2016-10-03,1.0117033071745463
2016-10-04,1.0228741275184785
2016-10-05,1.0334486025459482
2016-10-06,1.0328826840027883
2016-10-07,1.0301674340282472
2016-10-10,1.0313370538030016
2016-10-13,1.0189851935008327
2016-10-14,1.0265984701542499
2016-10-17,1.019103613851718
2016-10-18,1.0307698702619557
2016-10-19,1.0297238729224123
2016-10-20,1.0334850987804298
2016-10-21,1.0357032603281329
2016-10-24,1.0350505273461164
2016-10-25,1.0374582243327068
2016-10-26,1.021431115578398
2016-10-27,1.0053167864083399
2016-10-28,1.013537540819173
2016-11-01,1.0179632476581548
2016-11-02,0.9993753388362628
2016-11-03,0.9988818842329232
2016-11-04,0.9845515650756284
2016-11-07,0.9866686833644899
2016-11-08,0.9940258092808247
2016-11-09,0.9705532425774872
2016-11-10,0.9825512919591927
2016-11-11,0.9520669177668261
2016-11-15,0.9181002054743113
2016-11-16,0.9202946547624054
2016-11-17,0.9142700141512311
2016-11-18,0.9211886249948271
2016-11-21,0.9043709865961296
2016-11-22,0.9151608881135519
2016-11-23,0.9156207517448777
2016-11-24,0.9215453245209375
2016-11-25,0.9219991460597454
2016-11-28,0.9247500370590427
2016-11-29,0.9289205721538272
2016-11-30,0.9434926388243688
2016-12-01,0.9494732447355521
2016-12-02,0.9390811724615877
2016-12-05,0.9394290106601423
2016-12-06,0.9465559238214577
2016-12-07,0.9394301920641829
2016-12-08,0.9530775787809077
2016-12-09,0.952501702099947
2016-12-12,0.9439393504245142
2016-12-13,0.9472191206823272
2016-12-14,0.9428740880290645
2016-12-15,0.9499545759365592
2016-12-16,0.9455809606052984
2016-12-19,0.9429477532408767
2016-12-20,0.9350720873937811
2016-12-21,0.9333791476060573
2016-12-22,0.9188310628763208
2016-12-23,0.9151228545190958
2016-12-26,0.9087155092561509
2016-12-27,0.9193930677191723
2016-12-28,0.9204768332100527
2016-12-29,0.931430855976072
2016-12-30,0.9408974469056763
2017-01-02,0.948054952728074
2017-01-03,0.9572836670636142
2017-01-04,0.952848371161282
2017-01-05,0.9582983027455778
2017-01-06,0.9563687132112584
2017-01-09,0.9483628939800054
2017-01-10,0.9645069670864324
2017-01-11,0.9703909508239394
2017-01-12,0.9692172160985213
2017-01-13,0.9659704535854611
2017-01-16,0.9653211393861851
2017-01-17,0.9743697376508114
2017-01-18,0.9849286087335548
2017-01-19,0.9828387383730139
2017-01-20,0.9661641104111273
2017-01-23,0.9679808085929861
2017-01-24,0.9705479003418409
2017-01-25,0.9786752604106991
2017-01-27,0.9897065174944484
2017-01-30,0.9886789241746279
2017-01-31,0.9845337608167313
2017-02-01,1.0119590245630066
2017-02-02,1.0265989378010771
2017-02-03,1.0355775002277912
2017-02-06,1.063272008327025
2017-02-07,1.0641984632201793
2017-02-08,1.077805080789529
2017-02-09,1.0780574842455035
2017-02-10,1.077534136355346
2017-02-13,1.0698380318676048
2017-02-14,1.067891876160891
2017-02-15,1.0648653956439724
2017-02-16,1.0765384346585924
2017-02-17,1.0691537593489562
2017-02-20,1.0735552827246528
2017-02-21,1.0823211589043873
2017-02-22,1.078355433135487
2017-02-23,1.0860447046537294
2017-02-27,1.0927098409199358
2017-02-28,1.096080367636355
2017-03-01,1.103532216548862
2017-03-02,1.0892836236177648
2017-03-03,1.0879461588668693
2017-03-06,1.0906823197189257
2017-03-07,1.087582906716878
2017-03-08,1.084695854043921
2017-03-09,1.0878390241140692
2017-03-10,1.0917319849815894
2017-03-14,1.1081622350952236
2017-03-15,1.1132420410284658
2017-03-16,1.1376479460638282
2017-03-17,1.1445124952139658
2017-03-20,1.1569627364094275
2017-03-21,1.151507338676492
2017-03-22,1.142508548803569
2017-03-23,1.149369714666945
2017-03-24,1.1570600405475615
2017-03-27,1.1610168451361693
2017-03-28,1.1611582591995233
2017-03-29,1.1618604911725396
2017-03-30,1.1660317719074371
2017-03-31,1.1695597840314913
2017-04-03,1.188411584142961
2017-04-05,1.1968342403397751
2017-04-06,1.1935126515706116
2017-04-07,1.1918817938384532
2017-04-10,1.1936954577121268
2017-04-11,1.206359423870207
2017-04-12,1.20416450844776
2017-04-13,1.200664347113639
2017-04-17,1.2101824695225731
2017-04-18,1.1959563629789804
2017-04-19,1.1996546436210642
2017-04-20,1.2219480754909888
2017-04-21,1.2198590444705348
2017-04-24,1.23179198240336
2017-04-25,1.2484771720439318
2017-04-26,1.2462729485496316
2017-04-27,1.2474843953779362
2017-04-28,1.2536801725310927
2017-05-02,1.2686700743580397
2017-05-03,1.2709671460356966
2017-05-04,1.2644984914885824
2017-05-05,1.2591118421741312
2017-05-08,1.27127439362683
2017-05-09,1.286230386117511
2017-05-10,1.2892543013339377
2017-05-11,1.2787060912859138
2017-05-12,1.2727555046931258
2017-05-15,1.2884259672420815
2017-05-16,1.2995164258987635
2017-05-17,1.2987606817621506
2017-05-18,1.270590664295821
2017-05-19,1.266755473148626
2017-05-22,1.2468033297335546
2017-05-23,1.2280331026152558
2017-05-24,1.2101633815931327
2017-05-25,1.239487934451725
2017-05-26,1.2508190493164755
2017-05-29,1.2287857459986768
2017-05-30,1.244929064217606
2017-05-31,1.2511133644671335
2017-06-01,1.271661952126352
2017-06-02,1.282384005348013
2017-06-05,1.2825292309966507
2017-06-06,1.2799826720004828
2017-06-07,1.2868205798137404
2017-06-08,1.3074486580143794
2017-06-09,1.3117778065920827
2017-06-12,1.3027264770274285
2017-06-13,1.311341552232314
2017-06-14,1.3205042967119642
2017-06-15,1.3227766883783654
2017-06-16,1.3244853975187794
2017-06-19,1.3313554431593067
2017-06-20,1.3423401061246818
2017-06-21,1.3395585468275077
2017-06-22,1.3319699579905466
2017-06-23,1.3120879517919108
2017-06-27,1.2877163813524461
2017-06-28,1.2879474649332092
2017-06-29,1.2949607004747543
2017-06-30,1.3007243390958976
2017-07-03,1.3265734839615095
2017-07-04,1.3260416734323348
2017-07-05,1.340282779731063
2017-07-06,1.3441705700925202
2017-07-07,1.3445075555521977
2017-07-10,1.3494853956179982
2017-07-11,1.3463113224812526
2017-07-12,1.354988368349779
2017-07-13,1.3590492868109627
2017-07-14,1.3614657431229384
2017-07-17,1.3703141444870333
2017-07-18,1.3674576436151789
2017-07-19,1.3780398476516253
2017-07-20,1.3802111120990936
2017-07-21,1.3797879309740675
2017-07-24,1.384495902429275
2017-07-25,1.394362008740637
2017-07-26,1.3952543094567689
2017-07-27,1.39605668064816
2017-07-28,1.4004634365655424
2017-07-31,1.4005768518861306
2017-08-01,1.3848670288000273
2017-08-02,1.3842763507558964
2017-08-03,1.3855583856593368
2017-08-04,1.3833558453518966
2017-08-07,1.4085728590034245
2017-08-08,1.4004509878208649
2017-08-09,1.3737205275760846
2017-08-10,1.3379624743549792
2017-08-11,1.3303477017170113
2017-08-14,1.3635380672083168
2017-08-16,1.3922204013790118
2017-08-17,1.3905348042934345
2017-08-18,1.3899447658274364
2017-08-21,1.3798448700104455
2017-08-22,1.3681448645991447
2017-08-23,1.3909825274627377
2017-08-24,1.394586923896773
2017-08-28,1.4116935346156236
2017-08-29,1.4002007990784915
2017-08-30,1.4235058598937065
2017-08-31,1.4350593938315996
2017-09-01,1.4566403963068184
2017-09-04,1.4334092734757824
2017-09-05,1.4562332347274942
2017-09-06,1.4526028683373726
2017-09-07,1.462390196894585
2017-09-08,1.4604309593869362
2017-09-11,1.4863412075951683
2017-09-12,1.5095338726932634
2017-09-13,1.4775950492404528
2017-09-14,1.4855151805104627
2017-09-15,1.485089228604153
2017-09-18,1.522276391748731
2017-09-19,1.5191567932923662
2017-09-20,1.5082847301218907
2017-09-21,1.497774858921847
2017-09-22,1.4520585236172623
2017-09-25,1.4391120938474866
2017-09-26,1.441629002843333
2017-09-27,1.416084257750424
2017-09-28,1.438300192975095
2017-09-29,1.4436909358287577
2017-10-03,1.4627166707959294
2017-10-04,1.4748684926964473
2017-10-05,1.4911642270154848
2017-10-06,1.5023728506761436
2017-10-09,1.514273354995969
2017-10-10,1.528670337668981
2017-10-11,1.5153487699377837
2017-10-12,1.533395145795872
2017-10-13,1.5431787394851146
2017-10-16,1.5606519088165436
2017-10-17,1.5599317477761792
2017-10-18,1.5637942618054166
2017-10-19,1.5699820193427012
2017-10-23,1.5829162287217116
2017-10-24,1.5814161369553907
2017-10-25,1.5644388971525862
2017-10-26,1.568568408637424
2017-10-27,1.576328226726762
2017-10-30,1.593583568116834
2017-10-31,1.601336834064388
2017-11-01,1.6038956083129439
2017-11-02,1.6070644683617683
2017-11-03,1.607995016879236
2017-11-06,1.6172433548058511
2017-11-07,1.5972729588161452
2017-11-08,1.5659229737263394
2017-11-09,1.5643470497738277
2017-11-10,1.56805162478726
2017-11-13,1.558331175605146
2017-11-14,1.5647056987008514
2017-11-15,1.5561168863223285
2017-11-16,1.557281287697036
2017-11-17,1.553119457468024
2017-11-20,1.5508757496275947
2017-11-21,1.55338958326387
2017-11-22,1.5616320714449046
2017-11-23,1.5641769539519768
2017-11-24,1.5683954904947424
2017-11-27,1.5638583944410867
2017-11-28,1.567165084725584
2017-11-29,1.5759798004834666
2017-11-30,1.5849981042658539
2017-12-01,1.5686711297220468
2017-12-04,1.5676194647181088
2017-12-05,1.5730547898329574
2017-12-06,1.5762208992854307
2017-12-07,1.596755396982626
2017-12-08,1.6213279441456325
2017-12-11,1.6211319579363297
2017-12-12,1.6020818666919907
2017-12-13,1.593016021568934
