date,net_return
2010-08-30,0.0
2010-08-31,0.0
2010-09-01,0.0
2010-09-02,0.0
2010-09-03,0.0
2010-09-06,0.0
2010-09-07,0.0
2010-09-08,0.0
2010-09-09,0.0
2010-09-13,0.0
2010-09-14,0.0
2010-09-15,0.0
2010-09-16,0.0
2010-09-17,0.0
2010-09-20,0.0
2010-09-21,0.0
2010-09-22,0.0
2010-09-23,0.0
2010-09-24,0.0
2010-09-27,0.0
2010-09-28,0.0
2010-09-29,0.0
2010-09-30,0.0
2010-10-01,0.015545464574188223
2010-10-04,0.0028434862548766243
2010-10-05,-0.00075311066059886
2010-10-06,0.01242639667992856
2010-10-07,0.0022384473976583465
2010-10-08,-0.0020214262321459975
2010-10-11,0.007240248525235089
2010-10-12,-0.00747334800034773
2010-10-13,0.005045031187969046
2010-10-14,-0.002114477948794721
2010-10-15,-0.013704814623791983
2010-10-18,-0.0038888803354221986
2010-10-19,0.002137121287323328
2010-10-20,-0.00039550804256791657
2010-10-21,0.011819976756250964
2010-10-22,-0.004847444044196608
2010-10-25,0.011296479556883895
2010-10-26,-0.009024772373938688
2010-10-27,-0.002857799507777571
2010-10-28,0.000768083396405529
2010-10-29,-0.001453541226252973
2010-11-01,0.009533090825097191
2010-11-02,0.010738362952402245
2010-11-03,0.005903874495297213
2010-11-04,0.01119699964595635
2010-11-08,0.013439402320175146
2010-11-09,-0.0004068740340602843
2010-11-10,-0.00529362354737074
2010-11-11,0.0015924948591301857
2010-11-12,-0.013052175963821586
2010-11-15,-0.0008271801182641323
2010-11-16,-0.005179921815041403
2010-11-18,0.0010291327404629497
2010-11-19,-0.008504227377506715
2010-11-22,0.00877451020087855
2010-11-23,-0.005491156664139979
2010-11-24,-5.9046524563113206e-05
2010-11-25,-0.014782893637668172
2010-11-26,-0.006872957891712456
2010-11-29,0.005759825867891565
2010-11-30,0.00856500412004256
2010-12-01,0.019102993746957057
2010-12-02,0.009610462074601709
2010-12-03,-0.010797967201401583
2010-12-06,0.0038047609937484177
2010-12-07,-0.009192475252845006
2010-12-08,-0.012457158749870972
2010-12-09,-0.03691326635436472
2010-12-10,0.0114461494103416
2010-12-13,0.007099173981710012
2010-12-14,0.0046700272370020935
2010-12-15,-0.005209623445349285
2010-12-16,-0.00624480123965351
2010-12-20,-0.0032021132210060636
2010-12-21,0.002271338368285157
2010-12-22,-0.0015703636361601783
2010-12-23,-0.003986221998211059
2010-12-24,0.008223585947941169
2010-12-27,-0.00707979559935009
2010-12-28,0.001047208496877752
2010-12-29,0.007446372218290331
2010-12-30,0.006784213742616327
2010-12-31,0.008696718177237647
2011-01-03,0.005253655782885821
2011-01-04,-0.0029676803405433937
2011-01-05,-0.00743966445361016
2011-01-06,-0.006850407659323707
2011-01-07,-0.016894381074312965
2011-01-10,-0.016888849361957066
2011-01-11,-0.006968151096662796
2011-01-12,0.01056266787205541
2011-01-13,-0.0006507260429876546
2011-01-14,-0.012086048214417713
2011-01-17,-0.004856155177589003
2011-01-18,-0.003512000253874921
2011-01-19,0.0044147374250107915
2011-01-20,-0.0027185634582074483
2011-01-21,0.003477357615762802
2011-01-24,-0.0037286571641488306
2011-01-25,-0.0047375478791328186
2011-01-27,-0.0048073354807287895
2011-01-28,-0.024440255465398124
2011-01-31,-0.0018300405106124705
2011-02-01,-0.01495606162537783
2011-02-02,-0.003597593576769399
2011-02-03,0.0011056148940541272
2011-02-04,-0.012877695264330304
2011-02-07,-0.005949928016220851
2011-02-08,-0.006872973770888902
2011-02-09,-0.014588674016765528
2011-02-10,0.0002761736109297973
2011-02-11,0.012709084661231239
2011-02-14,0.015685652875852787
2011-02-15,0.010564355481080872
2011-02-16,0.008031414347337782
2011-02-17,-0.004004677720379541
2011-02-18,-0.007867140935867725
2011-02-21,0.004787466080513691
2011-02-22,-0.0031087820230929963
2011-02-23,-0.0012856233164090052
2011-02-24,-0.02711097595876593
2011-02-25,0.0036355033427240757
2011-02-28,-0.0029473077887958005
2011-03-01,0.013907138310412698
2011-03-03,-0.0018322836243958025
2011-03-04,0.0025192382602794525
2011-03-07,-0.0053760108429651175
2011-03-08,0.008673389728803592
2011-03-09,0.0016209272459786369
2011-03-10,0.0026488680333709045
2011-03-11,-0.008473105589583689
2011-03-14,0.005030364592952998
2011-03-15,-0.007763664514457613
2011-03-16,0.010804003372766232
2011-03-17,-0.0035886719486606985
2011-03-18,0.000895380317843213
2011-03-21,0.002416938266196017
2011-03-22,0.0040719105825623636
2011-03-23,0.004966623932832183
2011-03-24,-0.0024730240856379987
2011-03-25,0.007815534540083475
2011-03-28,-0.007373598107115594
2011-03-29,0.005206639153371508
2011-03-30,0.01769158459361795
2011-03-31,0.01569422737521879
2011-04-01,0.007474317580435981
2011-04-04,0.013280236086525465
2011-04-05,0.002257271131099972
2011-04-06,0.00710030323466842
2011-04-07,0.006883776344532575
2011-04-08,-0.014056285738842194
2011-04-11,-0.004333888594940055
2011-04-13,0.010007742634642698
2011-04-15,0.0009641475980390128
2011-04-18,-0.00649024259511159
2011-04-19,0.0020656026010350114
2011-04-20,0.005608764036761702
2011-04-21,0.006140412241951842
2011-04-25,0.008299620568601779
2011-04-26,4.5374351621292565e-05
2011-04-27,0.004643229087182779
2011-04-28,-0.002239592500258743
2011-04-29,-0.008546676647135475
2011-05-02,-0.002648072986138405
2011-05-03,-0.0075036752342448575
2011-05-04,0.0049740177287701266
2011-05-05,-0.009194043194875259
2011-05-06,0.00594916175368527
2011-05-09,0.00809173744595628
2011-05-10,0.004041581070390903
2011-05-11,0.007247421840262792
2011-05-12,-0.010197072266849077
2011-05-13,0.016256270109831963
2011-05-16,-0.003062472481724229
2011-05-17,-0.007153180220664069
2011-05-18,-0.0015674795775989232
2011-05-19,-0.006250731862772597
2011-05-20,0.010811645670989377
2011-05-23,-0.016521496257121474
2011-05-24,0.003607448380184367
2011-05-25,-0.004877141680785711
2011-05-26,0.0005258935069573559
2011-05-27,0.011523048033656943
2011-05-30,0.008805089155334688
2011-05-31,0.012752471483569448
2011-06-01,0.0067089700738961035
2011-06-02,-0.0020974299536374507
2011-06-03,-0.005186035819700438
2011-06-06,0.0029900068331521236
2011-06-07,0.014575798133681742
2011-06-08,-0.0014916252657734632
2011-06-09,0.0005876979765675983
2011-06-10,-0.009394304535961486
2011-06-13,-0.00045594927581319345
2011-06-14,0.01376605682290768
2011-06-15,-0.006867976431076459
2011-06-16,-0.008014474191653725
2011-06-17,-0.00621281048475408
2011-06-20,-0.01768684636833431
2011-06-21,0.0029633036974287654
2011-06-22,-0.004206307696993897
2011-06-23,-0.0014677338467875424
2011-06-24,0.013744077218074288
2011-06-27,0.013301243715996131
2011-06-28,0.0036779336636771475
2011-06-29,0.006204786361809762
2011-06-30,0.0027935099339876333
2011-07-01,0.010923176433927343
2011-07-04,0.0025687492592143066
2011-07-05,0.0036499961280212732
2011-07-06,0.00045295559170959723
2011-07-07,0.012072707876027686
2011-07-08,-0.013223794814611327
2011-07-11,-0.006303155579960418
2011-07-12,-0.014531936344483248
2011-07-13,0.00919577239859223
2011-07-14,0.003407093671279176
2011-07-15,0.012924575105807128
2011-07-18,0.00494045940645825
2011-07-19,-0.004233798435188865
2011-07-20,-0.01978241605053145
2011-07-21,-0.01369786398831098
2011-07-22,0.0025455665990487117
2011-07-25,0.001833538169952516
2011-07-26,-0.005252419533450129
2011-07-27,-0.0008342587993745061
2011-07-28,-0.0040736125720750175
2011-07-29,-0.014722655315989512
2011-08-01,0.002467925540760259
2011-08-02,-0.001369669225946825
2011-08-03,-0.0038387461712703283
2011-08-04,-0.014779061042467864
2011-08-05,-0.003424832158307549
2011-08-08,-0.01354451939209759
2011-08-09,-0.015715490145216927
2011-08-10,0.011017247332947778
2011-08-11,-0.0009910407928158049
2011-08-12,0.0010830108503525856
2011-08-16,-0.012740029753936347
2011-08-17,-0.012345988458469398
2011-08-18,-0.010450873018012938
2011-08-19,-0.014584341000932371
2011-08-22,0.008958535409298016
2011-08-23,0.009122270829215554
2011-08-24,-0.0034799374612177157
2011-08-25,-0.007802378820681528
2011-08-26,-0.018510656715870648
2011-08-29,0.016833522591558656
2011-08-30,0.0160366416667912
2011-09-02,0.0040974315507175275
2011-09-05,0.0033549290656726006
2011-09-06,0.004955636197844069
2011-09-07,0.0097048647981369
2011-09-08,-0.005114289298004112
2011-09-09,-0.007925889681372453
2011-09-12,-0.016884163881578405
2011-09-13,0.0015694776212112939
2011-09-14,-0.0009716914157406884
2011-09-15,0.004124425283784031
2011-09-16,0.009171462202400577
2011-09-19,-0.0021357015364798504
2011-09-20,0.011003467832455654
2011-09-21,0.007884139580529179
2011-09-22,-0.009384676678270257
2011-09-23,-0.01588913615471768
2011-09-26,-0.016897929226421395
2011-09-27,0.01107595058573535
2011-09-28,-0.0071173645751707966
2011-09-29,0.0029586241784701076
2011-09-30,-0.010081532620182632
2011-10-03,-0.020813420539982527
2011-10-04,-0.012622421458537661
2011-10-05,-0.002891845360590747
2011-10-07,0.025136005313134785
2011-10-10,0.015098184801393442
2011-10-11,0.009714231302077296
2011-10-12,0.020496558672060867
2011-10-13,0.004577385052188754
2011-10-14,-0.0016960781215364343
2011-10-17,0.003851846208193269
2011-10-18,-0.015054181979273688
2011-10-19,0.004136187586008116
2011-10-20,-0.01085495252455165
2011-10-21,-0.01197311312501562
2011-10-24,-0.007371217592024203
2011-10-25,-0.002972607456933634
2011-10-28,0.025987111307077794
2011-10-31,-0.004675898843980663
2011-11-01,-0.00795511125116865
2011-11-02,0.0010112073042635751
2011-11-03,0.006045379547903946
2011-11-04,0.010900953542997525
2011-11-08,0.0055698118700383
2011-11-09,-0.013292374096195872
2011-11-11,-0.018078849918115
2011-11-14,-0.0034694069765436237
2011-11-15,-0.02311180380783892
2011-11-16,-0.013540153430853146
2011-11-17,-0.015799453732425642
2011-11-18,-0.010337924804002651
2011-11-21,-0.02125560131277493
2011-11-22,-0.0018609639252849892
2011-11-23,-0.018126076130877456
2011-11-24,0.012262577652077056
2011-11-25,0.005820268556448293
2011-11-28,0.007254420343074566
2011-11-29,-0.001481280460942801
2011-11-30,-0.0006765186094793098
2011-12-01,0.004375929040984869
2011-12-02,0.017726045118394325
2011-12-05,0.011455388564174877
2011-12-07,-0.005242198706183483
2011-12-08,-0.026815009400166328
2011-12-09,-0.013328111195998527
2011-12-12,-0.023558812633118462
2011-12-13,-0.005952082413807113
2011-12-14,-0.0027640552532466854
2011-12-15,-0.007463375592338138
2011-12-16,-0.012779881146391815
2011-12-19,-0.02035661304369485
2011-12-20,-0.021877633577800988
2011-12-21,0.010222598327436855
2011-12-22,0.0225288954476457
2011-12-23,0.01012168480007547
2011-12-26,0.005340118378619484
2011-12-27,-0.011594878226249683
2011-12-28,-0.008242393068481646
2011-12-29,-0.002951882586938428
2011-12-30,0.00395480861374735
2012-01-02,0.0008326057639895358
2012-01-03,0.029837816334482528
2012-01-04,0.003930579591706141
2012-01-05,-0.0010296555041162804
2012-01-06,-0.010659336277931274
2012-01-09,0.011406468805119389
2012-01-10,0.025181232488566345
2012-01-11,0.012661379087449572
2012-01-12,0.007848195064273575
2012-01-13,0.004324033812745029
2012-01-16,0.0010033875693007286
2012-01-17,0.021995715331705655
2012-01-18,-0.020226735789104652
2012-01-19,0.016786849763229826
2012-01-20,0.0021806026131522484
2012-01-23,0.009656145174619267
2012-01-24,0.012589872679169055
2012-01-25,0.012341750429432351
2012-01-27,0.002804174624791331
2012-01-30,-0.0290585159176596
2012-01-31,0.024931461546149204
2012-02-01,0.014016384055245752
2012-02-02,-0.0020565843668639327
2012-02-03,0.02049383494569542
2012-02-06,0.017288858478580863
2012-02-07,-0.025515704670098095
2012-02-08,-0.0003671577880965148
2012-02-09,0.019119365454291316
2012-02-10,0.0034554538825989495
2012-02-13,0.0004736855770806226
2012-02-14,-0.0025056120002183773
2012-02-15,0.04826722235136697
2012-02-16,0.008829673510254179
2012-02-17,0.005029917347526607
2012-02-21,0.018868212601305466
2012-02-22,-0.045224800453997
2012-02-23,0.00913273300673249
2012-02-24,-0.006683702580525228
2012-02-27,-0.03806905111345449
2012-02-28,0.02688339550160452
2012-02-29,0.0015631266552485015
2012-03-01,-0.002202738533613367
2012-03-02,0.010691514721846538
2012-03-05,-0.018765568828333815
2012-03-06,-0.011176931707843316
2012-03-07,-0.0009734577981579658
2012-03-09,0.026340753970436018
2012-03-12,0.014379515861024173
2012-03-13,0.007837077424470998
2012-03-14,0.0045218854673585085
2012-03-15,-0.011960535392362345
2012-03-16,-0.0159968944456238
2012-03-19,-0.015107690751907453
2012-03-20,0.0044783796264342805
2012-03-21,0.019907704564424967
2012-03-22,-0.020910545429368616
2012-03-23,0.0029347281216692625
2012-03-26,-0.015824020341972563
2012-03-27,0.004484359880409129
2012-03-28,-0.017341696004262327
2012-03-29,0.0008776876593748731
2012-03-30,0.027863462196173038
2012-04-02,0.01781770442914948
2012-04-03,0.00821772334665355
2012-04-04,0.002631930742282666
2012-04-09,-0.015123819665363036
2012-04-10,-0.006698919491942864
2012-04-11,-0.014101616212043875
2012-04-12,0.005578781090419548
2012-04-13,-0.0025454685591441385
2012-04-16,0.008506979626622491
2012-04-17,0.005001022986601083
2012-04-18,0.004647595616372269
2012-04-19,0.0006089199750213618
2012-04-20,-0.008715839093791169
