date,equity
2011-03-11,1.0004136033277622
2011-03-14,1.0054656110347555
2011-03-15,0.9846462618010409
2011-03-16,1.000753076778568
2011-03-17,0.9969565185586925
2011-03-18,0.9961550537009037
2011-03-21,0.9997281686192444
2011-03-22,1.0060523903672731
2011-03-23,1.0184119314107252
2011-03-24,1.0244309512742629
2011-03-25,1.028452567443434
2011-03-28,1.034759931914488
2011-03-29,1.0290373932244548
2011-03-30,1.0439640100305922
2011-03-31,1.0542180325879196
2011-04-01,1.0678637692570843
2011-04-04,1.0943809217172658
2011-04-05,1.101143844908096
2011-04-06,1.1063920620392182
2011-04-07,1.1138299731544878
2011-04-08,1.113292168959708
2011-04-11,1.1079405691793618
2011-04-13,1.1231741862235134
2011-04-15,1.127530158292534
2011-04-18,1.1125628216754213
2011-04-19,1.1200331385636306
2011-04-20,1.1389657603516907
2011-04-21,1.123504587920949
2011-04-25,1.1331156888752403
2011-04-26,1.1305937826278671
2011-04-27,1.1291857705332102
2011-04-28,1.1253222981831703
2011-04-29,1.1131720479999399
2011-05-02,1.0983380576395747
2011-05-03,1.0836632460949567
2011-05-04,1.0837144404162447
2011-05-05,1.0738861907987105
2011-05-06,1.0967475530202606
2011-05-09,1.1027344817585225
2011-05-10,1.0998263196339841
2011-05-11,1.1137305588129556
2011-05-12,1.0958521728778403
2011-05-13,1.1017613900586363
2011-05-16,1.0958535351625474
2011-05-17,1.0856823356112586
2011-05-18,1.0823695953208285
2011-05-19,1.081856705594803
2011-05-20,1.0963023886415753
2011-05-23,1.0748109843781624
2011-05-24,1.0710642680776867
2011-05-25,1.0737353485767265
2011-05-26,1.0894245059407084
2011-05-27,1.0964084954267528
2011-05-30,1.101135887051124
2011-05-31,1.1107297142737151
2011-06-01,1.1250693076858398
2011-06-02,1.1188629093811382
2011-06-03,1.1196777719754383
2011-06-06,1.12004532318357
2011-06-07,1.1214751154389178
2011-06-08,1.1363504251336138
2011-06-09,1.1391473334291182
2011-06-10,1.1419489046628466
2011-06-13,1.1498394580637388
2011-06-14,1.1542687381101944
2011-06-15,1.156224328114467
2011-06-16,1.1483124604885564
2011-06-17,1.139641167266329
2011-06-20,1.1099474623566261
2011-06-21,1.1075467441431235
2011-06-22,1.1070636249481198
2011-06-23,1.1026474516649447
2011-06-24,1.127452672049354
2011-06-27,1.1344345586975577
2011-06-28,1.148335080647323
2011-06-29,1.1679100268679472
2011-06-30,1.1802179986041539
2011-07-01,1.1777081624862928
2011-07-04,1.181438712479221
2011-07-05,1.1857545782330214
2011-07-06,1.1904113612472726
2011-07-07,1.200437458208507
2011-07-08,1.1915437149485653
2011-07-11,1.1993976622718865
2011-07-12,1.2001605988193
2011-07-13,1.2117186732645095
2011-07-14,1.2292434958306042
2011-07-15,1.2319747915965558
2011-07-18,1.2345006028761607
2011-07-19,1.246873586983083
2011-07-20,1.242141435478023
2011-07-21,1.246306283990892
2011-07-22,1.2632194456953352
2011-07-25,1.261623958349597
2011-07-26,1.258082307782416
2011-07-27,1.262357233144781
2011-07-28,1.2629224787851747
2011-07-29,1.257473236724333
2011-08-01,1.2747313124941386
2011-08-02,1.2612409607326318
2011-08-03,1.2494147609309676
2011-08-04,1.235071412039787
2011-08-05,1.216540657735626
2011-08-08,1.20702485740795
2011-08-09,1.1997253115586481
2011-08-10,1.2374729346786282
2011-08-11,1.2427260435024015
2011-08-12,1.2495755443153125
2011-08-16,1.2578573071262784
2011-08-17,1.2522641496235303
2011-08-18,1.231727247864085
2011-08-19,1.2169543831471454
2011-08-22,1.2310528775645693
2011-08-23,1.2493998145711132
2011-08-24,1.23614971832936
2011-08-25,1.2303039740628723
2011-08-26,1.2053025169523712
2011-08-29,1.2205655443530854
2011-08-30,1.224547093449036
2011-09-02,1.239175931566096
2011-09-05,1.2379720297573786
2011-09-06,1.248487599422018
2011-09-07,1.2510913336374783
2011-09-08,1.2431405448692479
2011-09-09,1.2344818604681873
2011-09-12,1.2133753905463054
2011-09-13,1.2162919996541492
2011-09-14,1.2180598357412702
2011-09-15,1.2179377627306747
2011-09-16,1.2168822730786386
2011-09-19,1.205290985126846
2011-09-20,1.219186509581129
2011-09-21,1.228768869518915
2011-09-22,1.213778675002203
2011-09-23,1.194638681186879
2011-09-26,1.1682603582938984
2011-09-27,1.186504672793609
2011-09-28,1.176326230955992
2011-09-29,1.163427263322173
2011-09-30,1.1598058759966823
2011-10-03,1.1480369597232933
2011-10-04,1.1378531837477077
2011-10-05,1.1253784803674411
2011-10-07,1.1365573937696556
2011-10-10,1.1528428136457678
2011-10-11,1.1794369557750055
2011-10-12,1.1941666527500114
2011-10-13,1.1942478590887404
2011-10-14,1.1939382585135836
2011-10-17,1.2106299660169852
2011-10-18,1.1850883299592587
2011-10-19,1.1949400973745103
2011-10-20,1.1864101495863837
2011-10-21,1.1769344504124533
2011-10-24,1.1777244901600232
2011-10-25,1.1799762501759454
2011-10-28,1.196813904186793
2011-10-31,1.1896932409965553
2011-11-01,1.192620251431182
2011-11-02,1.1914901635880335
2011-11-03,1.1921007665535552
2011-11-04,1.1996413669428798
2011-11-08,1.2041375802001484
2011-11-09,1.1959211185600989
2011-11-11,1.1857238703985689
2011-11-14,1.1772823410203908
2011-11-15,1.154538721152164
2011-11-16,1.1458681067283774
2011-11-17,1.129205716785304
2011-11-18,1.122161580391893
2011-11-21,1.106867541224714
2011-11-22,1.1076848826300387
2011-11-23,1.0900939952614168
2011-11-24,1.1003696720457583
2011-11-25,1.100214761011591
2011-11-28,1.1232992840275409
2011-11-29,1.1256744255990145
2011-11-30,1.120673333365894
2011-12-01,1.1197716711259953
2011-12-02,1.1386320808567885
2011-12-05,1.140985060724219
2011-12-07,1.1256968341307416
2011-12-08,1.1082685312208358
2011-12-09,1.0978560889475655
2011-12-12,1.072493665234681
2011-12-13,1.0719107700867772
2011-12-14,1.0711061501380663
2011-12-15,1.066287858388596
2011-12-16,1.053935891068597
2011-12-19,1.027214407653425
2011-12-20,1.0169086397486056
2011-12-21,1.0299119546657516
2011-12-22,1.0346385170004213
2011-12-23,1.03016846538549
2011-12-26,1.0421636736879354
2011-12-27,1.0395007934713563
2011-12-28,1.0321159226820071
2011-12-29,1.0314880947408418
2011-12-30,1.0327889026693344
2012-01-02,1.029766071723318
2012-01-03,1.0452876676984124
2012-01-04,1.0494931500294384
2012-01-05,1.0560301403491037
2012-01-06,1.0492577274840753
2012-01-09,1.0518735370080208
2012-01-10,1.0667624917191605
2012-01-11,1.0725871736929773
2012-01-12,1.0661508501802746
2012-01-13,1.07008312765456
2012-01-16,1.0771760337084424
2012-01-17,1.0927057145778036
2012-01-18,1.0843616072873261
2012-01-19,1.0920166087253635
2012-01-20,1.0902915579037327
2012-01-23,1.103065037618588
2012-01-24,1.1222390808734297
2012-01-25,1.1285868599902418
2012-01-27,1.1283741821568627
2012-01-30,1.119788015669119
2012-01-31,1.149305373966083
2012-02-01,1.1609387768167563
2012-02-02,1.1754157661573161
2012-02-03,1.180083217244244
2012-02-06,1.2065604981958027
2012-02-07,1.1880310538630738
2012-02-08,1.2060379339081406
2012-02-09,1.2081683819718858
2012-02-10,1.2063841113626674
2012-02-13,1.2184044198263344
2012-02-14,1.2247367171445789
2012-02-15,1.241612142852601
2012-02-16,1.233840786533174
2012-02-17,1.2334571928516744
2012-02-21,1.2371789199463077
2012-02-22,1.2161144817359313
2012-02-23,1.2167481345904123
2012-02-24,1.211085398009914
2012-02-27,1.2001454205238593
2012-02-28,1.227781954748672
2012-02-29,1.2343536385481488
2012-03-01,1.23160054557761
2012-03-02,1.2249441901763418
2012-03-05,1.2112942372183928
2012-03-06,1.2154563155223905
2012-03-07,1.2079248609259987
2012-03-09,1.2336685230532018
2012-03-12,1.2473863794570001
2012-03-13,1.2561400947297736
2012-03-14,1.2612516369297502
2012-03-15,1.2574782080754985
2012-03-16,1.2555040923713032
2012-03-19,1.255449119281345
2012-03-20,1.2683602714489737
2012-03-21,1.3017157585903578
2012-03-22,1.279869803653659
2012-03-23,1.2921254923766932
2012-03-26,1.2765302519370763
2012-03-27,1.2827574943855344
2012-03-28,1.2781819680451225
2012-03-29,1.2789870491622255
2012-03-30,1.3115341111563088
2012-04-02,1.3434761333655647
2012-04-03,1.3508179240933937
2012-04-04,1.3488035011215207
2012-04-09,1.3380304788319182
2012-04-10,1.3395430141651132
2012-04-11,1.323374673905611
2012-04-12,1.3317108078966429
2012-04-13,1.332392173345874
2012-04-16,1.3497203219659617
2012-04-17,1.3635178416120008
2012-04-18,1.3722202263642322
2012-04-19,1.3791747599214546
2012-04-20,1.376419195584289
2012-04-23,1.3562799136704897
2012-04-24,1.3528659816272899
2012-04-25,1.3612991022242718
2012-04-26,1.3636452870644962
2012-04-27,1.3692862343186083
2012-04-30,1.3769061548993629
2012-05-02,1.3887188221423146
2012-05-03,1.3719004262736896
2012-05-04,1.3421419488962136
2012-05-07,1.3580315404592573
2012-05-08,1.3410958605860468
2012-05-09,1.3336475361966464
2012-05-10,1.336199328537822
2012-05-11,1.3354955536241013
2012-05-14,1.3228918040837925
2012-05-15,1.3303328647100297
2012-05-16,1.328343123831588
2012-05-17,1.3188854938720265
2012-05-18,1.314876891109931
2012-05-21,1.3283454080758919
2012-05-22,1.3270601854896436
2012-05-23,1.334923729432369
2012-05-24,1.339236263165886
2012-05-25,1.3477995468232296
2012-05-28,1.3766968957090562
2012-05-29,1.375517506052345
2012-05-30,1.3526981917676684
2012-05-31,1.358088339726673
2012-06-01,1.3307124015335496
2012-06-04,1.3227499464109287
2012-06-05,1.3259310131071897
2012-06-06,1.3444907296653121
2012-06-07,1.3496200796459368
2012-06-08,1.3506600636555237
2012-06-11,1.3439489024803903
2012-06-12,1.3505877094201897
2012-06-13,1.3518155393763251
2012-06-14,1.334983638121952
2012-06-15,1.3448945009563678
2012-06-18,1.3290616717427584
2012-06-19,1.3266669423529824
2012-06-20,1.340405336299248
2012-06-21,1.3539859098407858
2012-06-22,1.353888182821707
2012-06-25,1.3565284992230586
2012-06-26,1.352459361383121
2012-06-27,1.3598298094520738
2012-06-28,1.3594155641435468
2012-06-29,1.3878681290638868
2012-07-02,1.4043317529678307
2012-07-03,1.407308920585651
2012-07-04,1.41615131908855
2012-07-05,1.4227281520467032
2012-07-06,1.4002338773748162
2012-07-09,1.397556803335531
2012-07-10,1.4018727998456184
2012-07-11,1.3988651496677023
2012-07-12,1.3967041098476376
2012-07-13,1.3984168898810183
2012-07-16,1.3957428478941087
2012-07-17,1.3918363166827004
2012-07-18,1.4009143280844625
2012-07-19,1.4119532233777867
2012-07-20,1.4212950513137335
2012-07-23,1.4159789443339938
2012-07-24,1.4215092860827945
2012-07-25,1.4215235536161839
2012-07-26,1.4053511969542885
2012-07-27,1.405691036127522
2012-07-30,1.408885132041275
2012-07-31,1.4115309101278566
2012-08-01,1.4355472126458253
2012-08-02,1.4466312939175348
2012-08-03,1.4518281305131906
2012-08-06,1.456442389772443
2012-08-07,1.4561301444533228
2012-08-08,1.4742655110763525
2012-08-09,1.4737379270506394
2012-08-10,1.4764045655597602
2012-08-13,1.4861376137839926
2012-08-14,1.492373005428839
2012-08-16,1.4995736142969533
2012-08-17,1.4973436635888089
2012-08-21,1.5111129589336239
2012-08-22,1.5176897713424564
2012-08-23,1.5195294969428013
2012-08-24,1.522824269614517
2012-08-27,1.5153705255429062
2012-08-28,1.4930371241370006
2012-08-29,1.4958787372894098
2012-08-30,1.5106512831869743
2012-08-31,1.5141341728056488
2012-09-03,1.5269566511281727
2012-09-04,1.5262660696770518
2012-09-05,1.5207460380663054
2012-09-06,1.547607028535266
2012-09-07,1.56029267947008
2012-09-10,1.5942483888555936
2012-09-11,1.5889374977906303
2012-09-12,1.5788116440488051
2012-09-13,1.5771994818796897
2012-09-14,1.581031613268867
2012-09-17,1.5686986537709622
2012-09-18,1.5689545696320133
2012-09-20,1.563229246897809
2012-09-21,1.5813108438201717
2012-09-24,1.5852953228680233
2012-09-25,1.5974192821621855
2012-09-26,1.6137072978141263
2012-09-27,1.6344040020003376
2012-09-28,1.649481038802514
2012-10-01,1.6695793485355628
2012-10-03,1.6764621928504713
2012-10-04,1.6672558821680372
2012-10-05,1.6427859859879992
2012-10-08,1.6380074867065342
2012-10-09,1.646357783226824
2012-10-10,1.6274613722589524
2012-10-11,1.6375421327625301
2012-10-12,1.6487787859125669
2012-10-15,1.6472541902199331
2012-10-16,1.641090306854174
2012-10-17,1.642116263346856
2012-10-18,1.645996904500858
2012-10-19,1.6440384966223178
2012-10-22,1.6660580733707426
2012-10-23,1.6724668134752902
2012-10-25,1.6763062951341696
2012-10-29,1.6573907167525754
2012-10-30,1.6523150116076712
2012-10-31,1.6781852719181298
2012-11-01,1.6940162630683924
2012-11-02,1.6996963410451236
2012-11-05,1.688204634037045
2012-11-06,1.693389306558806
2012-11-07,1.7181566715497334
2012-11-08,1.721294861137202
2012-11-09,1.7015049489756926
2012-11-12,1.7019040545631836
2012-11-15,1.700478690290936
2012-11-16,1.6777778153378897
2012-11-19,1.6617530805909135
2012-11-20,1.6430519195318072
2012-11-21,1.645121744034526
2012-11-22,1.668352547603765
2012-11-23,1.6709346790170239
2012-11-26,1.678390856515343
2012-11-27,1.6801109409638042
2012-11-29,1.6829022156527385
2012-11-30,1.6918593799417647
2012-12-03,1.7081620176399959
2012-12-04,1.7437563552318305
2012-12-05,1.7293219578112642
2012-12-06,1.7390438165936828
2012-12-07,1.7302858221263586
2012-12-10,1.7394031889027675
2012-12-11,1.7291098559960374
2012-12-12,1.7412920698988659
2012-12-13,1.73619203358372
2012-12-14,1.744365836425011
2012-12-17,1.7606535236049772
2012-12-18,1.76654906961097
2012-12-19,1.7766417373286567
2012-12-20,1.7927617372216471
2012-12-21,1.7680232560627613
2012-12-24,1.7823566484236715
2012-12-26,1.7925988301531843
2012-12-27,1.7812915588164284
2012-12-28,1.7887678719296927
2012-12-31,1.7793535933823443
2013-01-01,1.8079285892925265
2013-01-02,1.8282160380002113
2013-01-03,1.8446107706902883
2013-01-04,1.8445207537726214
2013-01-07,1.8346777322809709
2013-01-08,1.8181072723368759
2013-01-09,1.8215173694871976
2013-01-10,1.8183813043823596
2013-01-11,1.7894288341441114
2013-01-14,1.8005159332600638
2013-01-15,1.804944369203904
2013-01-16,1.7940529937180774
2013-01-17,1.7838264377257422
2013-01-18,1.7799006014038672
2013-01-21,1.7877956338974292
2013-01-22,1.7698052149609484
2013-01-23,1.7544259842091061
2013-01-24,1.7147764400803869
2013-01-25,1.7214547969343534
2013-01-28,1.7317978678705268
2013-01-29,1.7120295565330756
2013-01-30,1.708692245634726
2013-01-31,1.7171282571381368
2013-02-01,1.7247572905094226
2013-02-04,1.7259735667459883
2013-02-05,1.7217776910860532
2013-02-06,1.7344830984548725
2013-02-07,1.7176118230716264
2013-02-08,1.7097234016326517
2013-02-11,1.692029753533478
2013-02-12,1.6920039024415103
2013-02-13,1.6929246990615816
2013-02-14,1.6783246204489515
2013-02-15,1.6900000600661333
2013-02-18,1.681807567833993
2013-02-19,1.7181765193359568
2013-02-20,1.7241042542085754
2013-02-21,1.6954866882695736
2013-02-22,1.6895567734561314
2013-02-25,1.6708053639434444
2013-02-26,1.6424488941756046
2013-02-27,1.6693669303108394
2013-02-28,1.652571860585635
2013-03-01,1.6456676015151512
2013-03-04,1.6213985003488305
2013-03-05,1.6455588299821244
2013-03-06,1.665629773532274
2013-03-07,1.6732938332926757
2013-03-08,1.7035714145618732
2013-03-11,1.7145895967939764
2013-03-12,1.7101821898478153
2013-03-13,1.6802380217330843
2013-03-14,1.6939995437423958
2013-03-15,1.6852458092161815
2013-03-18,1.6794828741779806
2013-03-19,1.6650126152174323
2013-03-20,1.634236764390755
2013-03-21,1.6217579450923145
2013-03-22,1.6035779598125757
2013-03-25,1.6046602125326566
2013-03-26,1.600160115761906
2013-03-28,1.6128524082812488
2013-04-01,1.6237247754399187
2013-04-02,1.6425790092826555
2013-04-03,1.6290141618969263
2013-04-04,1.6038519145571533
2013-04-05,1.6018411908572365
2013-04-08,1.6022285975412027
2013-04-09,1.6005703147648351
2013-04-10,1.608431897823511
2013-04-11,1.6100914112159967
2013-04-12,1.5859448438318635
2013-04-15,1.5807165398954537
2013-04-16,1.5798243538932835
2013-04-17,1.5903058975373752
2013-04-18,1.6043052657111603
2013-04-22,1.6306916000767604
2013-04-23,1.6246450274293587
2013-04-25,1.630877301541176
2013-04-26,1.627123306432004
2013-04-29,1.6380747214621703
2013-04-30,1.6443603529931257
2013-05-02,1.644545958425758
2013-05-03,1.630602358570168
2013-05-06,1.6655338790714025
2013-05-07,1.6685337269298868
2013-05-08,1.6874987783776707
2013-05-09,1.704096195170456
2013-05-10,1.7071779934649125
2013-05-13,1.7107208607047264
2013-05-14,1.7180800147587516
2013-05-15,1.7419524566706484
2013-05-16,1.7427658197608367
2013-05-17,1.7281095303633052
2013-05-20,1.7363960800371516
2013-05-21,1.7621282461910635
2013-05-22,1.7682654141534224
2013-05-23,1.7372760493378259
2013-05-24,1.7365346354052245
2013-05-27,1.744023958116397
2013-05-28,1.739213631696861
2013-05-29,1.7344830003125864
2013-05-30,1.7214741341931734
2013-05-31,1.6973172867517419
2013-06-03,1.695231788015284
2013-06-04,1.7066829757894104
2013-06-05,1.709566677010364
2013-06-06,1.7052561284471315
2013-06-07,1.709299106849067
2013-06-10,1.7039055621184418
2013-06-11,1.6636750841154004
2013-06-12,1.6507594625332407
2013-06-13,1.6328994701686947
2013-06-14,1.6490018196075922
2013-06-17,1.6829760285906559
2013-06-18,1.6939809528564054
2013-06-19,1.711742681903716
2013-06-20,1.6797522729922159
2013-06-21,1.6667525411479949
2013-06-24,1.6316456950751814
2013-06-25,1.6329974415179636
2013-06-26,1.6355124161666499
2013-06-27,1.6521091068424458
2013-06-28,1.6718739354381265
2013-07-01,1.6992690786097067
2013-07-02,1.6998478438988005
2013-07-03,1.6958301428918592
2013-07-04,1.7089033140576686
2013-07-05,1.7086565738526767
2013-07-08,1.7280207167849555
2013-07-09,1.7291693846817835
2013-07-10,1.7220884976887723
2013-07-11,1.7231028754671416
2013-07-12,1.7403316338606272
2013-07-15,1.774175447165636
2013-07-16,1.7598207300349071
2013-07-17,1.7433562177237014
2013-07-18,1.7582498838600138
2013-07-19,1.74810214325183
2013-07-22,1.7503672668187373
2013-07-23,1.7501842590872463
2013-07-24,1.7356846764704397
2013-07-25,1.7433943906927125
2013-07-26,1.717518825936356
2013-07-29,1.6738004714533548
2013-07-30,1.6317928266896922
2013-07-31,1.6390598149514897
2013-08-01,1.6291231105593325
2013-08-02,1.6253010777360015
2013-08-05,1.6344213864007853
2013-08-06,1.6203309474223944
2013-08-07,1.6260668318349096
2013-08-08,1.6338539695957157
2013-08-12,1.6603748364951376
2013-08-13,1.698556505625343
2013-08-14,1.7218383066913898
2013-08-16,1.668584074751173
2013-08-19,1.6333447868953033
2013-08-20,1.6075734329880427
2013-08-21,1.5791238786628443
2013-08-22,1.583425564234526
2013-08-23,1.6008502309098511
2013-08-26,1.6188613673766508
2013-08-27,1.5919893089272674
2013-08-28,1.568100653050939
2013-08-29,1.5993070755049628
2013-08-30,1.6074390669060692
2013-09-02,1.6298817596585824
2013-09-03,1.6020649014850317
2013-09-04,1.6442158429298033
2013-09-05,1.6574189032392563
2013-09-06,1.6578989452090789
2013-09-10,1.6787395921043713
2013-09-11,1.6925477776151427
2013-09-12,1.6932508730122389
2013-09-13,1.7115528188714688
2013-09-16,1.7007694288249924
2013-09-17,1.7016219083640474
2013-09-18,1.7141021954582436
2013-09-19,1.7545947785736113
2013-09-20,1.7345256964212938
2013-09-23,1.738269448786317
2013-09-24,1.7520847563223507
2013-09-25,1.7723461880525637
2013-09-26,1.7758669041911195
2013-09-27,1.7643610775833005
2013-09-30,1.7458821833481386
2013-10-01,1.7626393423114532
2013-10-03,1.7841512334310643
2013-10-04,1.795666909101923
2013-10-07,1.8177369766614966
2013-10-08,1.828917585766988
2013-10-09,1.8461272472067374
2013-10-10,1.8341849809767343
2013-10-11,1.8382358955466043
2013-10-14,1.8387174951698704
2013-10-15,1.8275630988909937
2013-10-17,1.8230097224317594
2013-10-18,1.830952495076855
2013-10-21,1.8676482263401644
2013-10-22,1.872348805195946
2013-10-23,1.878903516834455
2013-10-24,1.8673618957150333
2013-10-25,1.856971646185882
2013-10-28,1.8411170007176458
2013-10-29,1.8740296032830546
2013-10-30,1.8780599947479943
2013-10-31,1.891467971583306
2013-11-01,1.8873486520793483
2013-11-05,1.933066582329845
2013-11-06,1.9623529443126513
2013-11-07,1.939296818524185
2013-11-08,1.930126071118221
2013-11-11,1.934249542679808
2013-11-12,1.9179897212050414
2013-11-13,1.9132903009033373
2013-11-14,1.9295292868723788
2013-11-18,1.9550795072919962
2013-11-19,1.9579162826591547
2013-11-20,1.9568398108322393
2013-11-21,1.9446219018931403
2013-11-22,1.9543936228657661
2013-11-25,1.96917183393971
2013-11-26,1.995001919592356
2013-11-27,2.0066447091944677
2013-11-28,2.0201354529837805
